Band_Index,Gini_Importance
0,0.013159310786821723
1,0.010986693319169431
2,0.008538938731201939
3,0.003002073704122766
4,0.0022209131211370827
5,0.002443136660125939
6,0.001218989064388923
7,0.002306903079176756
8,0.0
9,0.002601931620204075
10,0.000922199318785899
11,0.0003151403473511032
12,0.0005751443475174506
13,0.0010812534772124806
14,0.0006141565185329507
15,0.0013169510933717977
16,0.011929212625699038
17,7.22283172137347e-05
18,0.00031865351673410864
19,0.0005242635893306698
20,0.003041826366121714
21,0.0008461504122691767
22,0.00012168863277929224
23,0.006882051446593134
24,0.0003498075345868856
25,0.0017698283689215083
26,0.000757598077200364
27,0.03924023990119228
28,0.0
29,0.0007277402974440294
30,0.0019480898532108686
31,0.0002966023009791709
32,0.005064568051694647
33,0.0007278941214923847
34,0.0007587075292678372
35,0.0
36,0.0028847954089130418
37,0.0
38,0.0025422924261723242
39,0.0035143109983467287
40,0.0
41,0.0005534331384998724
42,0.0016460550220233734
43,0.00013083806854588455
44,0.00351623443727821
45,0.00037966714043697437
46,0.0037280312736247658
47,0.0
48,0.0024318398233866374
49,0.005087137397472302
50,0.0009939784636861274
51,0.004695339333525989
52,0.005647824385157525
53,0.004037697147336335
54,0.004893802182166185
55,0.0043147507198203336
56,0.004491533157517857
57,0.0011669553222003863
58,0.024087763064838105
59,0.0
60,0.001176077586688698
61,0.003237728807325294
62,0.0
63,0.0
64,0.00014316147002168625
65,0.005193634307336712
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0005890478037548827
71,0.0003709064360213991
72,0.0
73,0.0
74,0.00024337726555858448
75,0.000178646278282182
76,0.0
77,0.005525394984276876
78,0.000420921910954262
79,0.000492807094694048
80,0.0
81,0.00047284631702963645
82,0.002284406184064491
83,0.0007935134673213827
84,0.002966684771474899
85,0.004243923757922273
86,0.00784052129390116
87,0.00034558296625967306
88,0.0004645428236903718
89,0.0024822113660622406
90,0.00016306519780622572
91,0.0007713469432811744
92,0.0
93,0.00477156382087579
94,0.006128234355869925
95,0.000536479498873768
96,0.0024390853441805128
97,0.0004661773976903467
98,0.007060090348166574
99,0.0052654625067030695
100,0.010110641055457134
101,0.0016507506269099591
102,0.0003271129154214559
103,0.0
104,0.0013917597435812352
105,0.0044388357848492346
106,0.00044998858878545595
107,0.0006663531694855513
108,0.0029500497143091554
109,0.00022499429439272798
110,0.0002968449771823637
111,0.008175773055350024
112,0.023277572616043723
113,0.005880468468868694
114,0.02537198685106332
115,0.0017186102205849318
116,0.0
117,0.0
118,0.00045364923390737777
119,0.0032260332817029068
120,0.00203254325928201
121,0.0007749055460522487
122,0.0009664973981163606
123,0.021769282466127474
124,0.007465756053061043
125,0.00040607425577867117
126,0.0007849626536980877
127,0.0
128,0.008276802532986384
129,0.0010671347555048785
130,0.0007963046706530404
131,0.00026450448910712767
132,0.00044555715065949054
133,0.0027582857720260564
134,0.0018313111334005753
135,0.0010090360889374456
136,0.1736663973009017
137,0.0020442645896437076
138,0.0006265755285602294
139,0.0017977527808954398
140,0.0
141,0.0015783720637631046
142,6.696920907291954e-05
143,0.0008233442285405201
144,0.0
145,0.0
146,0.0013855211505972983
147,2.8505168129169128e-05
148,0.002741815621962634
149,0.0006661763799641268
150,0.004514438927819386
151,0.0008434280253857627
152,0.0076611250549123554
153,0.0009433995441823047
154,0.0006629009118928914
155,0.004450095406154041
156,0.04033157319183061
157,0.04856324076326241
158,0.0913520804591805
159,0.018390412834206435
160,0.011521598999482812
161,0.0018617500234844086
162,0.002671826403773895
163,0.012705254514229826
164,0.0034077458235294215
165,0.0009639790120205467
166,0.0026630538932094537
167,0.009807306812684323
168,0.00013535808525955704
169,6.956295664758366e-05
170,0.0002050135321999527
171,0.0011499987693495996
172,0.0006182977805278282
173,0.00039187907353461696
174,0.0
175,0.0
176,0.0
177,0.0
178,0.00011249714719636399
179,0.01711385930266841
180,0.0010395716005772869
181,0.0
182,0.0
183,0.00020309030649361083
184,0.0
185,0.0
186,0.0009813337572465572
187,0.06336212489699289
188,0.00029734642111001414
189,0.000630530488762032
190,0.005367789683335504
191,0.0010895115296994972
192,0.0007328176532891635
193,0.002976074194758948
194,0.0
195,0.0012204276511970321
196,0.0030646855403315483
197,0.00026170836994410837
198,0.0034894230064994153
199,0.003695073169432199
200,0.00048545466826001006
201,0.000924474739618662
202,0.00029732506390191607
203,0.0
204,0.002865736976587239
205,0.0002785743947510449
206,0.0006378958299522676
207,0.0
208,0.0005870801596440314
209,0.0007617222549736073
210,0.0004239180582137277
211,8.24462297632112e-05
212,0.0038105682512678506
213,0.0010660991667156507
214,0.002807970603046221
215,0.0006457590463164562
216,0.007697937400859499
217,0.0039251674436282325
