Band_Index,Gini_Importance
0,0.05200963262340659
1,0.006914389192741987
2,0.008937011920948298
3,0.00033511874313503764
4,0.0009722091165638626
5,0.015421415857146284
6,0.0026943864342330493
7,0.0019013167271140661
8,0.0009359788680854817
9,0.0005268204246507893
10,0.0008380069185908649
11,0.00040408199492057104
12,1.7854752097720405e-05
13,0.0008097329983066416
14,0.0
15,0.00011160493252031608
16,0.0002842457244014739
17,7.208196437177326e-05
18,0.0010984285439763729
19,0.00036019462448342253
20,0.0011656001348207925
21,0.0020445408467357823
22,0.00191637666641325
23,0.0
24,0.002711316631992168
25,0.0018725931759852985
26,0.0022685773246796884
27,0.0010069566724777163
28,0.000636911246984707
29,8.421699017626542e-05
30,0.0017103425494977404
31,0.00777708645396742
32,0.009765223567172647
33,0.0015619814386404513
34,0.0005481311509450502
35,0.0020211501102402464
36,0.001077694519102501
37,0.00024284766901737042
38,0.00019695889922225046
39,0.00045666082825132555
40,0.0
41,0.0
42,0.0028326380569243343
43,4.8371682251611795e-05
44,0.0009506082231270309
45,0.0024549840815432217
46,0.00015301280792807487
47,0.0007302492933985414
48,0.007862840087226763
49,0.001739786293485675
50,0.0015954816739092176
51,0.0007747051532941491
52,0.000577814364812688
53,0.024499185143305898
54,0.003943520854521184
55,0.015364284795262813
56,0.027534144328668735
57,0.008833915652835431
58,0.015001195990568173
59,5.092475073800752e-05
60,0.003555672806578806
61,0.00918002686694791
62,0.0002581117263161186
63,0.00024715658302531905
64,0.00010514410401959366
65,0.00013225720654266206
66,0.00034268720387662445
67,3.2415680815489956e-05
68,0.0026089979826599942
69,0.0009950324129596349
70,0.0
71,0.0
72,0.0006750212371726467
73,0.0014766354260369846
74,7.048474746473796e-07
75,0.0006626618372958743
76,0.006262894999205305
77,0.001508501712544942
78,0.0029108059974634454
79,0.002440012669165252
80,0.0008355859919986382
81,0.039684119277559035
82,7.839653192579735e-05
83,0.0014951561402880146
84,0.0022964971407021854
85,0.004454597681534675
86,0.003279131610775275
87,0.004896319866658125
88,0.0021363239234912876
89,0.10694673707556954
90,8.732537333008838e-05
91,0.0038312044200618607
92,0.002738002571097135
93,0.00136826916951647
94,1.512317129961288e-05
95,0.002306715525103521
96,0.006909580011822614
97,0.002049660573033019
98,0.0028707255562017875
99,0.011014734349479773
100,0.011614029124099898
101,0.00026527992068061464
102,0.0003218344867954268
103,0.00046893276222881037
104,0.0004929029378994553
105,0.0006065561604526396
106,0.0
107,0.0
108,0.0001346082842841017
109,0.0017086292117374725
110,0.0016038594312888536
111,0.013861647582855604
112,0.010726253529597515
113,0.005247285112074751
114,0.006650394115949146
115,0.004012773992261602
116,0.002822288579661124
117,0.00018117445798885326
118,0.0017280402826883368
119,0.0006274251891953813
120,0.0004979605481297665
121,0.0001350868736696454
122,0.0016910760321529662
123,0.00042352771431553173
124,0.0012498398418897617
125,0.00010514410401959366
126,0.014484952143858806
127,0.004163806734692549
128,0.01419411042790431
129,0.0037652570939530703
130,0.015378290337146302
131,0.009560670971109794
132,0.0
133,0.0
134,0.0
135,0.0028028271182069403
136,0.00027073591685194075
137,0.00016725207233552942
138,0.0014178694602853836
139,0.000522663681414964
140,0.0
141,0.003558366299513783
142,0.004461214324123295
143,0.0051071695019755
144,0.001070789966343411
145,0.0007172740457747632
146,0.08204792523466922
147,0.0002676494114628951
148,0.002101009086334172
149,0.00014591248684007267
150,0.0
151,0.0022194849099326183
152,0.003019973668387025
153,0.007064200850542685
154,0.0005490874381413467
155,0.0013629024363881722
156,0.0
157,0.17096066056130368
158,0.008476063468428207
159,0.03382575696018486
160,0.00485308753208343
161,0.0005793725078344449
162,0.0022461388187744835
163,0.0025835072743633854
164,0.0005164591508077284
165,0.000713612704725381
166,0.0
167,0.00030368923480406107
168,0.0003732572456959739
169,0.0004345565285811511
170,0.0006505179121168236
171,0.00036692130279257165
172,0.0009652077703980173
173,0.0
174,0.0
175,0.001402352745787118
176,0.006201776869524214
177,0.0
178,8.647976444935184e-05
179,0.0022943816190454324
180,0.0
181,0.0
182,0.0
183,5.268164524517532e-05
184,0.0002378950686105332
185,0.0044419286408830805
186,0.00015050748521907111
187,0.0002728917065055295
188,0.00045998631492372556
189,0.0
190,0.0
191,0.0
192,0.0011107255499439401
193,0.00022474799182124386
194,0.0022908636365413823
195,0.0
196,0.00044189499985901017
197,0.0002186381316165102
198,0.00030246798495769315
199,9.525907974015338e-05
200,0.0005432384321235397
201,0.0001369159762899421
202,0.0028977016659368386
203,0.0006233181820478397
204,0.0003791738057853698
205,0.00117322415676747
206,0.0
207,0.000325638805643739
208,0.0017594726116459633
209,0.0006739340392426603
210,0.00040761525006794455
211,0.0012084842522824724
212,0.0
213,0.0010187551235519676
214,0.00036405063448575694
215,0.0009844757779401347
216,0.0036871224966254362
217,0.006738354954521703
